"filename", "language", "TypeScript", "JavaScript", "JSON with Comments", "Markdown", "JavaScript JSX", "JSON", "TypeScript JSX", "XML", "YAML", "PostCSS", "comment", "blank", "total"
"c:\Users\admin\Desktop\Next-js\agenda\app\ui\weekly-challenges.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 304, 0, 0, 0, 2, 47, 353
"c:\Users\admin\Desktop\Next-js\agenda\middleware.ts", "TypeScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 75
"c:\Users\admin\Desktop\Next-js\agenda\next-sitemap.config.js", "JavaScript JSX", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 1, 7
"c:\Users\admin\Desktop\Next-js\agenda\next.config.mjs", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"c:\Users\admin\Desktop\Next-js\agenda\package.json", "JSON", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 1, 65
"c:\Users\admin\Desktop\Next-js\agenda\pnpm-lock.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 3693, 0, 0, 1056, 4749
"c:\Users\admin\Desktop\Next-js\agenda\postcss.config.mjs", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"c:\Users\admin\Desktop\Next-js\agenda\public\open-folder.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\admin\Desktop\Next-js\agenda\public\sitemap-0.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 18
"c:\Users\admin\Desktop\Next-js\agenda\public\sitemap.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\admin\Desktop\Next-js\agenda\tailwind.config.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 70
"c:\Users\admin\Desktop\Next-js\agenda\tsconfig.json", "JSON with Comments", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"Total", "-", 4221, 8, 31, 23, 5, 65, 6401, 23, 3693, 23, 490, 2813, 17796
